1330,Kepler-1338,Transit,1.0,0.93511806,,,,619.0,13.615,5909.0,1.04,1.05,2016-05-10,Kepler-1338 b,,,,0.92,2016.0,http://exoplanet.eu/catalog/kepler-1338_b/,,,,,
1331,Kepler-1339,Transit,1.0,1.34155513,,,,267.0,12.299,5586.0,0.94,0.93,2016-05-10,Kepler-1339 b,,,,0.71,2016.0,http://exoplanet.eu/catalog/kepler-1339_b/,,,,,
1332,Kepler-134,Transit,2.0,5.317429,0.06,,,,12.324,5983.0,,1.18,2014-05-14,Kepler-134 b,,,,2.0,2014.0,http://exoplanet.eu/catalog/kepler-134_b/,http://exoplanets.org/detail/Kepler-134_b,2014-03,,,
1333,Kepler-134,Transit,2.0,10.105785,0.092,,,,12.324,5983.0,,1.18,2014-05-14,Kepler-134 c,,,,1.26,2014.0,http://exoplanet.eu/catalog/kepler-134_c/,http://exoplanets.org/detail/Kepler-134_c,2014-03,,,
1334,Kepler-1340,Transit,1.0,0.66502692,,,,1421.0,14.758,6331.0,1.27,1.42,2016-05-10,Kepler-1340 b,,,,1.55,2016.0,http://exoplanet.eu/catalog/kepler-1340_b/,,,,,
1335,Kepler-1341,Transit,1.0,132.9968322,,,,466.0,15.028,4662.0,0.79,0.72,2016-05-10,Kepler-1341 b,,,,2.99,2016.0,http://exoplanet.eu/catalog/kepler-1341_b/,,,,,
1336,Kepler-1342,Transit,1.0,2.21571036,,,,941.0,15.392,5527.0,0.93,0.9,2016-05-10,Kepler-1342 b,,,,1.66,2016.0,http://exoplanet.eu/catalog/kepler-1342_b/,,,,,
1337,Kepler-1343,Transit,1.0,3.35183158,,,,1307.0,15.526,5759.0,0.95,0.93,2016-05-10,Kepler-1343 b,,,,1.93,2016.0,http://exoplanet.eu/catalog/kepler-1343_b/,,,,,
1338,Kepler-1344,Transit,1.0,4.7683049,,,,851.0,14.083,5981.0,1.09,1.13,2016-05-10,Kepler-1344 b,,,,1.84,2016.0,http://exoplanet.eu/catalog/kepler-1344_b/,,,,,
1339,Kepler-1345,Transit,1.0,44.6169557,,,,1164.0,13.791,6449.0,1.32,1.55,2016-05-10,Kepler-1345 b,,,,2.36,2016.0,http://exoplanet.eu/catalog/kepler-1345_b/,,,,,
1340,Kepler-1346,Transit,1.0,3.40165668,,,,1123.0,14.497,6133.0,1.14,1.21,2016-05-10,Kepler-1346 b,,,,1.58,2016.0,http://exoplanet.eu/catalog/kepler-1346_b/,,,,,
1341,Kepler-1347,Transit,1.0,14.00947528,,,,321.0,13.38,5193.0,0.82,0.79,2016-05-10,Kepler-1347 b,,,,1.03,2016.0,http://exoplanet.eu/catalog/kepler-1347_b/,,,,,
1342,Kepler-1348,Transit,1.0,27.5722742,,,,1033.0,14.718,5911.0,1.04,1.04,2016-05-10,Kepler-1348 b,,,,1.94,2016.0,http://exoplanet.eu/catalog/kepler-1348_b/,,,,,
1343,Kepler-1349,Transit,1.0,2.12823928,,,,260.0,11.126,6086.0,1.16,1.28,2016-05-10,Kepler-1349 b,,,,0.7,2016.0,http://exoplanet.eu/catalog/kepler-1349_b/,,,,,
1344,Kepler-135,Transit,2.0,6.00253,0.067,,,,12.73,6090.0,,1.27,2014-05-14,Kepler-135 b,,,,1.81,2014.0,http://exoplanet.eu/catalog/kepler-135_b/,http://exoplanets.org/detail/Kepler-135_b,2014-03,,,
1345,Kepler-135,Transit,2.0,11.448708,0.103,,,,12.73,6090.0,,1.27,2014-05-14,Kepler-135 c,,,,1.16,2014.0,http://exoplanet.eu/catalog/kepler-135_c/,http://exoplanets.org/detail/Kepler-135_c,2014-03,,,
1346,Kepler-1350,Transit,2.0,4.4968604,,,,350.0,16.283,3827.0,0.55,0.53,2016-05-10,Kepler-1350 b,,,,2.52,2016.0,http://exoplanet.eu/catalog/kepler-1350_b/,,,,,
1347,Kepler-1350,Transit,2.0,1.76678906,,,,350.0,16.283,3827.0,0.55,0.53,2016-05-10,Kepler-1350 c,,,,1.73,2016.0,http://exoplanet.eu/catalog/kepler-1350_c/,,,,,
1348,Kepler-1351,Transit,1.0,0.91614077,,,,241.0,14.107,4439.0,0.7,0.67,2016-05-10,Kepler-1351 b,,,,0.65,2016.0,http://exoplanet.eu/catalog/kepler-1351_b/,,,,,
1349,Kepler-1352,Transit,1.0,1.87788275,,,,637.0,13.295,6118.0,1.11,1.16,2016-05-10,Kepler-1352 b,,,,0.89,2016.0,http://exoplanet.eu/catalog/kepler-1352_b/,,,,,
1350,Kepler-1353,Transit,1.0,24.7543966,,,,596.0,15.514,4776.0,0.76,0.72,2016-05-10,Kepler-1353 b,,,,1.8,2016.0,http://exoplanet.eu/catalog/kepler-1353_b/,,,,,
1351,Kepler-1354,Transit,1.0,76.613377,,,,1057.0,14.357,6168.0,1.16,1.24,2016-05-10,Kepler-1354 b,,,,2.97,2016.0,http://exoplanet.eu/catalog/kepler-1354_b/,,,,,
1352,Kepler-1355,Transit,1.0,1.28958811,,,,963.0,15.471,5352.0,0.88,0.83,2016-05-10,Kepler-1355 b,,,,1.46,2016.0,http://exoplanet.eu/catalog/kepler-1355_b/,,,,,
1353,Kepler-1356,Transit,1.0,0.63400294,,,,881.0,15.76,5106.0,0.82,0.78,2016-05-10,Kepler-1356 b,,,,1.53,2016.0,http://exoplanet.eu/catalog/kepler-1356_b/,,,,,
1354,Kepler-1357,Transit,1.0,3.0091324,,,,1026.0,15.273,5597.0,0.93,0.9,2016-05-10,Kepler-1357 b,,,,1.28,2016.0,http://exoplanet.eu/catalog/kepler-1357_b/,,,,,
1355,Kepler-1358,Transit,1.0,7.06317341,,,,558.0,14.572,5181.0,0.82,0.79,2016-05-10,Kepler-1358 b,,,,1.12,2016.0,http://exoplanet.eu/catalog/kepler-1358_b/,,,,,
1356,Kepler-1359,Transit,1.0,59.4970952,,,,669.0,15.768,4709.0,0.78,0.72,2016-05-10,Kepler-1359 b,,,,2.83,2016.0,http://exoplanet.eu/catalog/kepler-1359_b/,,,,,
1357,Kepler-136,Transit,2.0,11.5789,0.106,,,,12.459,6165.0,1.2,1.35,2014-05-14,Kepler-136 b,,,,2.05,2014.0,http://exoplanet.eu/catalog/kepler-136_b/,http://exoplanets.org/detail/Kepler-136_b,2014-03,,,
1358,Kepler-136,Transit,2.0,16.399235,0.133,,,,12.459,6165.0,1.2,1.35,2014-05-14,Kepler-136 c,,,,1.99,2014.0,http://exoplanet.eu/catalog/kepler-136_c/,http://exoplanets.org/detail/Kepler-136_c,2014-03,,,
1359,Kepler-1360,Transit,1.0,40.5286413,,,,1405.0,13.913,6778.0,1.51,1.83,2016-05-10,Kepler-1360 b,,,,3.4,2016.0,http://exoplanet.eu/catalog/kepler-1360_b/,,,,,
1360,Kepler-1361,Transit,1.0,3.57554956,,,,404.0,13.93,5131.0,0.83,0.79,2016-05-10,Kepler-1361 b,,,,0.86,2016.0,http://exoplanet.eu/catalog/kepler-1361_b/,,,,,
1361,Kepler-1362,Transit,1.0,136.205626,,,,767.0,15.839,4857.0,0.8,0.74,2016-05-10,Kepler-1362 b,,,,2.6,2016.0,http://exoplanet.eu/catalog/kepler-1362_b/,,,,,
1362,Kepler-1363,Transit,1.0,2.94194094,,,,559.0,15.29,4839.0,0.76,0.72,2016-05-10,Kepler-1363 b,,,,1.25,2016.0,http://exoplanet.eu/catalog/kepler-1363_b/,,,,,
1363,Kepler-1364,Transit,1.0,13.32196237,,,,1149.0,13.228,6805.0,1.49,1.79,2016-05-10,Kepler-1364 b,,,,2.15,2016.0,http://exoplanet.eu/catalog/kepler-1364_b/,,,,,
1364,Kepler-1365,Transit,2.0,7.69993485,,,,541.0,13.421,5770.0,1.0,1.05,2016-05-10,Kepler-1365 b,,,,0.92,2016.0,http://exoplanet.eu/catalog/kepler-1365_b/,,,,,
1365,Kepler-1365,Transit,2.0,4.77468005,,,,541.0,13.421,5770.0,1.0,1.05,2016-05-10,Kepler-1365 c,,,,0.8,2016.0,http://exoplanet.eu/catalog/kepler-1365_c/,,,,,
1366,Kepler-1366,Transit,1.0,2.16457097,,,,395.0,15.877,4070.0,0.62,0.6,2016-05-10,Kepler-1366 b,,,,1.43,2016.0,http://exoplanet.eu/catalog/kepler-1366_b/,,,,,
1367,Kepler-1367,Transit,1.0,1.57409027,,,,357.0,15.571,4106.0,0.62,0.6,2016-05-10,Kepler-1367 b,,,,0.92,2016.0,http://exoplanet.eu/catalog/kepler-1367_b/,,,,,
1368,Kepler-1368,Transit,1.0,0.67564949,,,,1750.0,15.892,5906.0,1.07,1.08,2016-05-10,Kepler-1368 b,,,,1.65,2016.0,http://exoplanet.eu/catalog/kepler-1368_b/,,,,,
1369,Kepler-1369,Transit,1.0,25.873148,,,,1236.0,15.323,5761.0,0.99,0.99,2016-05-10,Kepler-1369 b,,,,2.69,2016.0,http://exoplanet.eu/catalog/kepler-1369_b/,,,,,
1370,Kepler-137,Transit,2.0,8.436387,0.077,,,,12.99,5187.0,,0.8,2014-05-14,Kepler-137 b,,,,1.47,2014.0,http://exoplanet.eu/catalog/kepler-137_b/,http://exoplanets.org/detail/Kepler-137_b,2014-03,,,
1371,Kepler-137,Transit,2.0,18.735753,0.13,,,,12.99,5187.0,,0.8,2014-05-14,Kepler-137 c,,,,1.88,2014.0,http://exoplanet.eu/catalog/kepler-137_c/,http://exoplanets.org/detail/Kepler-137_c,2014-03,,,
1372,Kepler-1370,Transit,2.0,20.2641684,,,,878.0,13.701,6202.0,1.19,1.29,2016-05-10,Kepler-1370 b,,,,1.84,2016.0,http://exoplanet.eu/catalog/kepler-1370_b/,,,,,
1373,Kepler-1370,Transit,2.0,7.44142113,,,,878.0,13.701,6202.0,1.19,1.29,2016-05-10,Kepler-1370 c,,,,1.27,2016.0,http://exoplanet.eu/catalog/kepler-1370_c/,,,,,
1374,Kepler-1371,Transit,2.0,3.4462039,,,,450.0,13.851,5361.0,0.87,0.83,2016-05-10,Kepler-1371 b,,,,0.73,2016.0,http://exoplanet.eu/catalog/kepler-1371_b/,,,,,
1375,Kepler-1371,Transit,2.0,2.00541269,,,,450.0,13.851,5361.0,0.87,0.83,2016-05-10,Kepler-1371 c,,,,0.64,2016.0,http://exoplanet.eu/catalog/kepler-1371_c/,,,,,
1376,Kepler-1372,Transit,1.0,1.31155557,,,,1161.0,15.371,5677.0,0.98,0.97,2016-05-10,Kepler-1372 b,,,,1.27,2016.0,http://exoplanet.eu/catalog/kepler-1372_b/,,,,,
1377,Kepler-1373,Transit,1.0,1.29123275,,,,1112.0,14.135,6299.0,1.22,1.33,2016-05-10,Kepler-1373 b,,,,1.16,2016.0,http://exoplanet.eu/catalog/kepler-1373_b/,,,,,
1378,Kepler-1374,Transit,1.0,10.65276707,,,,1135.0,15.97,5323.0,0.85,0.81,2016-05-10,Kepler-1374 b,,,,2.29,2016.0,http://exoplanet.eu/catalog/kepler-1374_b/,,,,,
1379,Kepler-1375,Transit,1.0,3.3004192,,,,1238.0,13.749,6704.0,1.47,1.78,2016-05-10,Kepler-1375 b,,,,1.74,2016.0,http://exoplanet.eu/catalog/kepler-1375_b/,,,,,
1380,Kepler-1376,Transit,1.0,5.30880656,,,,864.0,14.699,5659.0,0.98,0.97,2016-05-10,Kepler-1376 b,,,,1.05,2016.0,http://exoplanet.eu/catalog/kepler-1376_b/,,,,,
1381,Kepler-1377,Transit,1.0,0.74092842,,,,1019.0,15.918,5218.0,0.86,0.82,2016-05-10,Kepler-1377 b,,,,1.25,2016.0,http://exoplanet.eu/catalog/kepler-1377_b/,,,,,
1382,Kepler-1378,Transit,1.0,11.95398936,,,,562.0,15.911,4407.0,0.7,0.67,2016-05-10,Kepler-1378 b,,,,2.2,2016.0,http://exoplanet.eu/catalog/kepler-1378_b/,,,,,
1383,Kepler-1379,Transit,1.0,0.88184115,,,,951.0,15.919,5188.0,0.83,0.79,2016-05-10,Kepler-1379 b,,,,1.3,2016.0,http://exoplanet.eu/catalog/kepler-1379_b/,,,,,
1384,Kepler-138,Transit,3.0,10.3126,,,2.6,,12.925,3841.0,0.52,0.44,2015-06-17,Kepler-138 b,,6.81,0.066,0.522,2014.0,http://exoplanet.eu/catalog/kepler-138_b/,http://exoplanets.org/detail/Kepler-138_b,2014-03,6.1,M1 V,
1385,Kepler-138,Transit,3.0,13.7813,,,6.2,,12.925,3841.0,0.52,0.44,2015-06-17,Kepler-138 c,,4.63,1.97,1.197,2014.0,http://exoplanet.eu/catalog/kepler-138_c/,,2014-03,6.1,M1 V,
1386,Kepler-138,Transit,3.0,23.0881,,,2.1,,12.925,3841.0,0.52,0.44,2015-06-17,Kepler-138 d,,2.32,0.64,1.212,2014.0,http://exoplanet.eu/catalog/kepler-138_d/,,2014-03,6.1,M1 V,
1387,Kepler-1380,Transit,1.0,10.3108245,,,,1209.0,15.619,5570.0,0.96,0.94,2016-05-10,Kepler-1380 b,,,,1.43,2016.0,http://exoplanet.eu/catalog/kepler-1380_b/,,,,,
1388,Kepler-1381,Transit,1.0,25.3842686,,,,1306.0,15.535,5747.0,0.96,0.94,2016-05-10,Kepler-1381 b,,,,2.25,2016.0,http://exoplanet.eu/catalog/kepler-1381_b/,,,,,
1389,Kepler-1382,Transit,1.0,16.3583055,,,,730.0,12.683,6161.0,1.36,1.72,2016-05-10,Kepler-1382 b,,,,1.88,2016.0,http://exoplanet.eu/catalog/kepler-1382_b/,,,,,
1390,Kepler-1383,Transit,1.0,13.9093583,,,,961.0,13.716,6370.0,1.26,1.44,2016-05-10,Kepler-1383 b,,,,1.41,2016.0,http://exoplanet.eu/catalog/kepler-1383_b/,,,,,
1391,Kepler-1384,Transit,1.0,15.36262753,,,,618.0,15.384,4919.0,0.78,0.74,2016-05-10,Kepler-1384 b,,,,1.94,2016.0,http://exoplanet.eu/catalog/kepler-1384_b/,,,,,
1392,Kepler-1385,Transit,1.0,2.88879862,,,,527.0,12.858,5732.0,1.15,1.29,2016-05-10,Kepler-1385 b,,,,0.85,2016.0,http://exoplanet.eu/catalog/kepler-1385_b/,,,,,
1393,Kepler-1386,Transit,1.0,6.73972381,,,,838.0,14.455,5733.0,1.02,1.03,2016-05-10,Kepler-1386 b,,,,1.24,2016.0,http://exoplanet.eu/catalog/kepler-1386_b/,,,,,
1394,Kepler-1387,Transit,1.0,2.27952666,,,,491.0,14.589,5046.0,0.82,0.77,2016-05-10,Kepler-1387 b,,,,0.93,2016.0,http://exoplanet.eu/catalog/kepler-1387_b/,,,,,
1395,Kepler-1388,Transit,4.0,12.2854603,,,,492.0,16.279,4098.0,0.63,0.61,2016-05-10,Kepler-1388 b,,,,2.59,2016.0,http://exoplanet.eu/catalog/kepler-1388_b/,,,,,
1396,Kepler-1388,Transit,4.0,5.53608151,,,,492.0,16.279,4098.0,0.63,0.61,2016-05-10,Kepler-1388 c,,,,2.26,2016.0,http://exoplanet.eu/catalog/kepler-1388_c/,,,,,
1397,Kepler-1388,Transit,4.0,20.9568158,,,,492.0,16.279,4098.0,0.63,0.61,2016-05-10,Kepler-1388 d,,,,2.86,2016.0,http://exoplanet.eu/catalog/kepler-1388_d/,,,,,
1398,Kepler-1388,Transit,4.0,37.6327084,,,,492.0,16.279,4098.0,0.63,0.61,2016-05-10,Kepler-1388 e,,,,2.46,2016.0,http://exoplanet.eu/catalog/kepler-1388_e/,,,,,
1399,Kepler-1389,Transit,1.0,99.2530951,,,,521.0,14.699,5078.0,0.81,0.74,2016-05-10,Kepler-1389 b,,,,1.77,2016.0,http://exoplanet.eu/catalog/kepler-1389_b/,,,,,
1400,Kepler-139,Transit,2.0,15.771044,0.127,,,,12.701,5594.0,1.08,1.3,2014-05-14,Kepler-139 b,,,,2.94,2014.0,http://exoplanet.eu/catalog/kepler-139_b/,http://exoplanets.org/detail/Kepler-139_b,2014-03,,,
1401,Kepler-139,Transit,2.0,157.072878,0.586,,,,12.701,5594.0,1.08,1.3,2014-05-14,Kepler-139 c,,,,3.38,2014.0,http://exoplanet.eu/catalog/kepler-139_c/,http://exoplanets.org/detail/Kepler-139_c,2014-03,,,
1402,Kepler-1390,Transit,1.0,6.48021673,,,,760.0,14.421,5753.0,0.98,0.98,2016-05-10,Kepler-1390 b,,,,1.18,2016.0,http://exoplanet.eu/catalog/kepler-1390_b/,,,,,
1403,Kepler-1391,Transit,1.0,54.4092333,,,,721.0,13.852,5840.0,1.03,1.1,2016-05-10,Kepler-1391 b,,,,1.68,2016.0,http://exoplanet.eu/catalog/kepler-1391_b/,,,,,
1404,Kepler-1392,Transit,1.0,15.1410397,,,,1117.0,15.679,5479.0,0.88,0.85,2016-05-10,Kepler-1392 b,,,,1.96,2016.0,http://exoplanet.eu/catalog/kepler-1392_b/,,,,,
1405,Kepler-1393,Transit,1.0,2.44357812,,,,462.0,13.348,5697.0,0.95,0.92,2016-05-10,Kepler-1393 b,,,,0.8,2016.0,http://exoplanet.eu/catalog/kepler-1393_b/,,,,,
1406,Kepler-1394,Transit,1.0,3.93766373,,,,820.0,11.801,6481.0,1.64,2.55,2016-05-10,Kepler-1394 b,,,,1.39,2016.0,http://exoplanet.eu/catalog/kepler-1394_b/,,,,,
1407,Kepler-1395,Transit,1.0,3.78470649,,,,507.0,12.581,6138.0,1.17,1.23,2016-05-10,Kepler-1395 b,,,,0.8,2016.0,http://exoplanet.eu/catalog/kepler-1395_b/,,,,,
1408,Kepler-1396,Transit,1.0,18.2206421,,,,1236.0,14.544,6195.0,1.18,1.27,2016-05-10,Kepler-1396 b,,,,2.07,2016.0,http://exoplanet.eu/catalog/kepler-1396_b/,,,,,
1409,Kepler-1397,Transit,1.0,47.449955,,,,770.0,14.089,6026.0,1.09,1.12,2016-05-10,Kepler-1397 b,,,,1.72,2016.0,http://exoplanet.eu/catalog/kepler-1397_b/,,,,,
1410,Kepler-1398,Transit,2.0,2.78815679,,,,793.0,13.71,6126.0,1.13,1.18,2016-05-10,Kepler-1398 b,,,,0.9,2016.0,http://exoplanet.eu/catalog/kepler-1398_b/,,,,,
1411,Kepler-1398,Transit,2.0,4.13827595,,,,793.0,13.71,6126.0,1.13,1.18,2016-05-10,Kepler-1398 c,,,,1.03,2016.0,http://exoplanet.eu/catalog/kepler-1398_c/,,,,,
1412,Kepler-1399,Transit,1.0,1.63865306,,,,1256.0,15.49,5735.0,0.97,0.96,2016-05-10,Kepler-1399 b,,,,1.25,2016.0,http://exoplanet.eu/catalog/kepler-1399_b/,,,,,
1413,Kepler-14,Transit,1.0,6.790123,,0.035,7.1,980.0,12.128,6395.0,1.51,2.05,2014-05-14,Kepler-14 b,,,2669.66,12.733,2011.0,http://exoplanet.eu/catalog/kepler-14_b/,http://exoplanets.org/detail/Kepler-14_b,2011-11,,,0.799
1414,Kepler-140,Transit,2.0,3.25427,0.045,,,,12.996,6077.0,,1.29,2014-05-14,Kepler-140 b,,,,1.61,2014.0,http://exoplanet.eu/catalog/kepler-140_b/,http://exoplanets.org/detail/Kepler-140_b,2014-03,,,
1415,Kepler-140,Transit,2.0,91.353282,0.414,,,,12.996,6077.0,,1.29,2014-05-14,Kepler-140 c,,,,1.8,2014.0,http://exoplanet.eu/catalog/kepler-140_c/,http://exoplanets.org/detail/Kepler-140_c,2014-03,,,
1416,Kepler-1400,Transit,1.0,9.06689421,,,,879.0,15.737,5044.0,0.83,0.78,2016-05-10,Kepler-1400 b,,,,1.62,2016.0,http://exoplanet.eu/catalog/kepler-1400_b/,,,,,
1417,Kepler-1401,Transit,1.0,11.20066445,,,,1242.0,14.982,5964.0,1.07,1.1,2016-05-10,Kepler-1401 b,,,,1.68,2016.0,http://exoplanet.eu/catalog/kepler-1401_b/,,,,,
1418,Kepler-1402,Transit,1.0,2.03387914,,,,681.0,14.621,5416.0,0.9,0.87,2016-05-10,Kepler-1402 b,,,,0.76,2016.0,http://exoplanet.eu/catalog/kepler-1402_b/,,,,,
1419,Kepler-1403,Transit,1.0,5.19492202,,,,1801.0,15.598,6060.0,1.11,1.15,2016-05-10,Kepler-1403 b,,,,2.14,2016.0,http://exoplanet.eu/catalog/kepler-1403_b/,,,,,
1420,Kepler-1404,Transit,1.0,15.9314739,,,,946.0,15.688,5261.0,0.84,0.8,2016-05-10,Kepler-1404 b,,,,2.01,2016.0,http://exoplanet.eu/catalog/kepler-1404_b/,,,,,
1421,Kepler-1405,Transit,1.0,28.2274184,,,,1605.0,15.873,5925.0,1.05,1.07,2016-05-10,Kepler-1405 b,,,,3.96,2016.0,http://exoplanet.eu/catalog/kepler-1405_b/,,,,,
1422,Kepler-1406,Transit,1.0,11.62905828,,,,587.0,13.256,5892.0,1.05,1.12,2016-05-10,Kepler-1406 b,,,,1.1,2016.0,http://exoplanet.eu/catalog/kepler-1406_b/,,,,,
1423,Kepler-1407,Transit,1.0,20.0711504,,,,1275.0,14.935,6010.0,1.1,1.15,2016-05-10,Kepler-1407 b,,,,2.25,2016.0,http://exoplanet.eu/catalog/kepler-1407_b/,,,,,
1424,Kepler-1408,Transit,1.0,2.99793191,,,,426.0,12.003,6170.0,1.21,1.35,2016-05-10,Kepler-1408 b,,,,0.89,2016.0,http://exoplanet.eu/catalog/kepler-1408_b/,,,,,
1425,Kepler-1409,Transit,1.0,0.76486493,,,,722.0,15.168,5160.0,0.83,0.79,2016-05-10,Kepler-1409 b,,,,1.04,2016.0,http://exoplanet.eu/catalog/kepler-1409_b/,,,,,
1426,Kepler-141,Transit,2.0,3.107675,0.039,,,,13.448,4910.0,1.0,0.79,2014-05-14,Kepler-141 b,,,,0.69,2014.0,http://exoplanet.eu/catalog/kepler-141_b/,http://exoplanets.org/detail/Kepler-141_b,2014-03,,,
1427,Kepler-141,Transit,2.0,7.010606,0.067,,,,13.448,4910.0,1.0,0.79,2014-05-14,Kepler-141 c,,,,1.41,2014.0,http://exoplanet.eu/catalog/kepler-141_c/,http://exoplanets.org/detail/Kepler-141_c,2014-03,,,
1428,Kepler-1410,Transit,1.0,60.866168,,,,367.0,15.757,4092.0,0.63,0.6,2016-05-10,Kepler-1410 b,,,,1.78,2016.0,http://exoplanet.eu/catalog/kepler-1410_b/,,,,,
1429,Kepler-1411,Transit,1.0,86.1150888,,,,1431.0,15.831,5664.0,0.95,0.92,2016-05-10,Kepler-1411 b,,,,2.82,2016.0,http://exoplanet.eu/catalog/kepler-1411_b/,,,,,
1430,Kepler-1412,Transit,1.0,3.6146051,,,,639.0,13.219,5880.0,1.06,1.27,2016-05-10,Kepler-1412 b,,,,0.83,2016.0,http://exoplanet.eu/catalog/kepler-1412_b/,,,,,
1431,Kepler-1413,Transit,1.0,13.1829642,,,,1162.0,16.239,5196.0,0.84,0.8,2016-05-10,Kepler-1413 b,,,,1.82,2016.0,http://exoplanet.eu/catalog/kepler-1413_b/,,,,,
1432,Kepler-1414,Transit,1.0,3.51576315,,,,534.0,14.897,4951.0,0.8,0.75,2016-05-10,Kepler-1414 b,,,,1.23,2016.0,http://exoplanet.eu/catalog/kepler-1414_b/,,,,,
1433,Kepler-1415,Transit,1.0,0.63642408,,,,1066.0,15.744,5267.0,0.89,0.84,2016-05-10,Kepler-1415 b,,,,1.29,2016.0,http://exoplanet.eu/catalog/kepler-1415_b/,,,,,
1434,Kepler-1416,Transit,1.0,1.49514952,,,,807.0,14.22,6019.0,1.09,1.15,2016-05-10,Kepler-1416 b,,,,0.88,2016.0,http://exoplanet.eu/catalog/kepler-1416_b/,,,,,
1435,Kepler-1417,Transit,1.0,20.3505213,,,,656.0,13.914,5839.0,1.02,1.02,2016-05-10,Kepler-1417 b,,,,1.0,2016.0,http://exoplanet.eu/catalog/kepler-1417_b/,,,,,
1436,Kepler-1418,Transit,1.0,22.4764425,,,,499.0,15.037,4770.0,0.77,0.72,2016-05-10,Kepler-1418 b,,,,1.66,2016.0,http://exoplanet.eu/catalog/kepler-1418_b/,,,,,
1437,Kepler-1419,Transit,1.0,42.5215895,,,,1444.0,15.761,5796.0,1.01,1.01,2016-05-10,Kepler-1419 b,,,,2.86,2016.0,http://exoplanet.eu/catalog/kepler-1419_b/,,,,,
1438,Kepler-142,Transit,3.0,2.024152,0.032,,,,13.203,5790.0,0.99,1.27,2014-05-14,Kepler-142 b,,,,1.99,2014.0,http://exoplanet.eu/catalog/kepler-142_b/,http://exoplanets.org/detail/Kepler-142_b,2014-03,,,
1439,Kepler-142,Transit,3.0,4.761702,0.057,,,,13.203,5790.0,0.99,1.27,2014-05-14,Kepler-142 c,,,,2.86,2014.0,http://exoplanet.eu/catalog/kepler-142_c/,http://exoplanets.org/detail/Kepler-142_c,2014-03,,,
1440,Kepler-142,Transit,3.0,41.809118,0.242,,,,13.203,5790.0,0.99,1.27,2014-05-14,Kepler-142 d,,,,2.16,2014.0,http://exoplanet.eu/catalog/kepler-142_d/,http://exoplanets.org/detail/Kepler-142_d,2014-03,,,
1441,Kepler-1420,Transit,1.0,6.69960006,,,,923.0,15.883,5187.0,0.82,0.79,2016-05-10,Kepler-1420 b,,,,1.28,2016.0,http://exoplanet.eu/catalog/kepler-1420_b/,,,,,
1442,Kepler-1421,Transit,1.0,6.9131112,,,,675.0,12.788,6335.0,1.25,1.42,2016-05-10,Kepler-1421 b,,,,0.93,2016.0,http://exoplanet.eu/catalog/kepler-1421_b/,,,,,
1443,Kepler-1422,Transit,1.0,18.6051942,,,,2081.0,15.665,6194.0,1.15,1.23,2016-05-10,Kepler-1422 b,,,,2.02,2016.0,http://exoplanet.eu/catalog/kepler-1422_b/,,,,,
1444,Kepler-1423,Transit,1.0,23.955378,,,,449.0,14.553,4939.0,0.79,0.75,2016-05-10,Kepler-1423 b,,,,1.06,2016.0,http://exoplanet.eu/catalog/kepler-1423_b/,,,,,
1445,Kepler-1424,Transit,1.0,29.6091744,,,,620.0,13.619,5838.0,1.02,1.07,2016-05-10,Kepler-1424 b,,,,1.16,2016.0,http://exoplanet.eu/catalog/kepler-1424_b/,,,,,
1446,Kepler-1425,Transit,1.0,14.4541302,,,,499.0,13.572,5718.0,0.97,0.95,2016-05-10,Kepler-1425 b,,,,0.94,2016.0,http://exoplanet.eu/catalog/kepler-1425_b/,,,,,
1447,Kepler-1426,Transit,1.0,14.2563227,,,,1211.0,15.192,5831.0,1.02,1.02,2016-05-10,Kepler-1426 b,,,,1.56,2016.0,http://exoplanet.eu/catalog/kepler-1426_b/,,,,,
1448,Kepler-1427,Transit,1.0,0.96897238,,,,1220.0,15.415,5793.0,1.01,1.01,2016-05-10,Kepler-1427 b,,,,1.1,2016.0,http://exoplanet.eu/catalog/kepler-1427_b/,,,,,
1449,Kepler-1428,Transit,1.0,10.67607169,,,,802.0,13.688,6184.0,1.28,1.36,2016-05-10,Kepler-1428 b,,,,1.64,2016.0,http://exoplanet.eu/catalog/kepler-1428_b/,,,,,
1450,Kepler-1429,Transit,1.0,4.48487493,,,,1156.0,14.879,5902.0,1.05,1.07,2016-05-10,Kepler-1429 b,,,,1.29,2016.0,http://exoplanet.eu/catalog/kepler-1429_b/,,,,,
1451,Kepler-143,Transit,2.0,16.007583,0.127,,,,13.77,5848.0,,1.36,2014-05-14,Kepler-143 b,,,,2.41,2014.0,http://exoplanet.eu/catalog/kepler-143_b/,http://exoplanets.org/detail/Kepler-143_b,2014-03,,,
1452,Kepler-143,Transit,2.0,27.082511,0.181,,,,13.77,5848.0,,1.36,2014-05-14,Kepler-143 c,,,,3.37,2014.0,http://exoplanet.eu/catalog/kepler-143_c/,http://exoplanets.org/detail/Kepler-143_c,2014-03,,,
1453,Kepler-1430,Transit,1.0,2.46050993,,,,541.0,15.245,4796.0,0.77,0.72,2016-05-10,Kepler-1430 b,,,,1.18,2016.0,http://exoplanet.eu/catalog/kepler-1430_b/,,,,,
1454,Kepler-1431,Transit,1.0,5.86601526,,,,1270.0,15.273,5806.0,1.03,1.03,2016-05-10,Kepler-1431 b,,,,1.47,2016.0,http://exoplanet.eu/catalog/kepler-1431_b/,,,,,
